midx,mom_tercile,max_tercile,ew_ret,n
23997,2,2,0.04071984894485557,38
23997,2,3,0.05060759779773608,31
23997,3,1,-0.04686359992712259,15
23997,3,2,0.08413175163064471,42
23997,3,3,0.06807138522270131,55
23998,1,1,-0.04044282436516754,47
23998,1,2,0.02933706313214854,34
23998,1,3,0.023688917525841985,32
23998,2,1,-0.010044579780910461,50
23998,2,2,-0.017990562477200583,34
23998,2,3,0.028664625899831837,28
23998,3,1,0.01930472808439261,16
23998,3,2,0.026351373816849037,44
23998,3,3,0.1107979415920741,52
23999,1,1,-0.020480326476725493,39
23999,1,2,4.954555644489161e-4,36
23999,1,3,0.04840058436181659,38
23999,2,1,0.016856014652061577,51
23999,2,2,-0.011716684055022537,33
23999,2,3,0.06238971066199791,28
23999,3,1,0.08031082645385115,23
23999,3,2,0.09455822600544678,43
23999,3,3,0.19394620720517872,46
24000,1,1,-0.02305244263418062,39
24000,1,2,-0.04738558952596596,31
24000,1,3,0.008298827593811696,43
24000,2,1,-0.039023077034605363,52
24000,2,2,-0.01483036687736302,40
24000,2,3,-0.09876967350962287,20
24000,3,1,-0.08305067104309141,22
24000,3,2,-0.037170403636238275,41
24000,3,3,-0.008070864790216624,49
24001,1,1,-0.08604200342463904,43
24001,1,2,-0.06774096463598155,35
24001,1,3,0.030393192434625033,35
24001,2,1,-0.058236954635363866,46
24001,2,2,-0.05800283497468828,41
24001,2,3,0.1261740313026984,25
24001,3,1,-0.05915566521287728,24
24001,3,2,0.03015640631490637,36
24001,3,3,0.21301130407002958,52
24002,1,1,0.10682415209387223,45
24002,1,2,0.11738214288069816,36
24002,1,3,0.12913767081741012,32
24002,2,1,0.11500215772289137,38
24002,2,2,0.13177203111486394,46
24002,2,3,0.137451316684979,29
24002,3,1,0.14529092266707944,30
24002,3,2,0.07472418945358704,31
24002,3,3,-0.0036913957982754528,51
24003,1,1,0.04806458950757272,45
24003,1,2,0.020425161552709757,41
24003,1,3,-0.007911433973764183,27
24003,2,1,0.05744968693313573,50
24003,2,2,0.03685186935566679,42
24003,2,3,-0.027263824943890874,21
24003,3,1,0.05927426480220173,18
24003,3,2,-0.02249781109831641,30
24003,3,3,-0.015796537381512328,64
24004,1,1,0.024048094548095637,28
24004,1,2,0.06816636308704785,46
24004,1,3,0.049807463898872396,39
24004,2,1,0.02875268727492371,48
24004,2,2,-0.008133347390502246,38
24004,2,3,0.00575635210846027,27
24004,3,1,-0.02382645102241511,37
24004,3,2,-0.029193756212883306,29
24004,3,3,-0.018603216897492506,46
24005,1,1,-0.06919063723854062,37
24005,1,2,-0.053909476902611456,51
24005,1,3,-0.03648926871916905,25
24005,2,1,-0.04548922573490446,56
24005,2,2,0.004426159487859526,39
24005,2,3,-0.05012613234404038,18
24005,3,1,-0.03188725555534726,20
24005,3,2,0.06078109264387623,23
24005,3,3,0.1380843418409198,70
24006,1,1,0.04324002927785245,34
24006,1,2,0.057077094927895484,41
24006,1,3,0.038973131387720364,39
24006,2,1,0.04872317183461269,59
24006,2,2,0.0434118626580708,41
24006,2,3,-0.011744165439724435,13
24006,3,1,0.027981331109539025,21
24006,3,2,0.03770653239331811,31
24006,3,3,-0.026836267652188127,61
24007,1,1,0.06423145940690676,35
24007,1,2,0.04558735974556076,41
24007,1,3,0.08530476381798198,38
24007,2,1,0.04775017029907071,51
24007,2,2,0.013778972481839303,43
24007,2,3,0.07280672991257327,20
24007,3,1,0.08419720634143826,28
24007,3,2,0.07429118604059459,30
24007,3,3,0.1706702187193539,56
24008,1,1,0.012615216691307914,33
24008,1,2,-0.002250771703118894,43
24008,1,3,-0.006379725317594553,39
24008,2,1,0.04288864678639009,55
24008,2,2,0.03632045005267403,33
24008,2,3,-0.004681302073432019,26
24008,3,1,0.010082965417042261,27
24008,3,2,-0.0378986887236414,38
24008,3,3,-0.05154401444902474,49
24009,1,1,0.04389363984308086,40
24009,1,2,0.07860365707284232,34
24009,1,3,0.03682576072648996,41
24009,2,1,0.04326168527119413,48
24009,2,2,0.007866984014264018,43
24009,2,3,0.024613675301254925,23
24009,3,1,0.0012873521225730783,27
24009,3,2,-0.00395195605427017,37
24009,3,3,-0.051991277945871175,50
24010,1,1,0.018405704192579576,46
24010,1,2,0.01758918936981228,35
24010,1,3,-0.031047741995342493,34
24010,2,1,0.033221840885496776,46
24010,2,2,-0.00907197585210253,45
24010,2,3,-0.04462918536738938,23
24010,3,1,-0.029717786459732737,23
24010,3,2,-0.02941647864522549,34
24010,3,3,-0.15315397687892382,57
24011,1,1,0.06183041086712183,29
24011,1,2,0.07994215134580977,42
24011,1,3,0.05274705491868472,44
24011,2,1,0.07492865941886803,50
24011,2,2,0.07534484204038512,41
24011,2,3,0.08791214685926955,24
24011,3,1,0.09888887812956489,36
24011,3,2,0.08205268371244276,32
24011,3,3,0.04701272438042895,47
24012,1,1,0.06610181338133117,32
24012,1,2,0.030711202718628185,43
24012,1,3,0.23125483564907637,42
24012,2,1,-0.018767297362013616,53
24012,2,2,-0.01732241246320092,36
24012,2,3,0.04954459615539743,27
24012,3,1,-0.06516699849929575,32
24012,3,2,-0.03618377770150745,37
24012,3,3,0.009047174457074975,47
24013,1,1,-0.005330555551744631,22
24013,1,2,-0.02805533532398793,39
24013,1,3,-0.1502513384773647,56
24013,2,1,0.0026388812734388744,59
24013,2,2,-0.009852632486469653,33
24013,2,3,-0.10629876915145772,24
24013,3,1,0.029125963588504316,36
24013,3,2,0.031032194081575558,44
24013,3,3,-0.0885760636474983,36
24014,1,1,-0.030272164648532614,19
24014,1,2,-0.04982233993210155,36
24014,1,3,-0.05763260541443352,62
24014,2,1,-0.004446247670091975,55
24014,2,2,-0.03226516322711455,34
24014,2,3,-0.10484008285983874,28
24014,3,1,-0.010011868302990177,43
24014,3,2,-0.03892042095284139,47
24014,3,3,-0.04722440744102431,26
24015,1,1,0.03944765250752604,17
24015,1,2,0.15275779442444537,38
24015,1,3,0.1808497462040252,62
24015,2,1,0.029689771006958868,54
24015,2,2,0.07077314501896997,37
24015,2,3,0.1041694511905994,26
24015,3,1,0.046596072278019214,46
24015,3,2,0.07096911640298721,42
24015,3,3,0.09136064477584857,28
24016,1,1,0.04591173727224967,15
24016,1,2,0.045992132078857405,37
24016,1,3,0.052228239028476967,65
24016,2,1,0.02577432064597577,55
24016,2,2,0.031186684747277173,37
24016,2,3,0.028388101662868537,25
24016,3,1,0.028166090975415604,47
24016,3,2,0.023402808060799873,43
24016,3,3,0.04145457999091921,27
24017,1,1,-0.00714371157922492,9
24017,1,2,-0.03170697826881673,32
24017,1,3,0.009706939144692037,77
24017,2,1,-0.006825991717772196,50
24017,2,2,-0.02948047115635114,44
24017,2,3,-0.010681403758283105,23
24017,3,1,3.286871871086723e-4,59
24017,3,2,-0.009142186964433686,41
24017,3,3,0.014382271816305666,17
24018,1,1,-0.007572075226422799,19
24018,1,2,0.007514670711919247,36
24018,1,3,-0.007595979689061815,63
24018,2,1,-0.0025769261838304593,55
24018,2,2,0.04451572579654769,35
24018,2,3,-0.0023629652393230946,28
24018,3,1,-0.0037592593802036455,44
24018,3,2,0.020695378724739373,47
24018,3,3,-5.942914533413506e-4,26
24019,1,1,-0.018012892310283427,24
24019,1,2,-0.03365371387476888,27
24019,1,3,-0.07899353236987472,68
24019,2,1,0.0019535732152760957,55
24019,2,2,-0.004717573480898712,41
24019,2,3,-0.037870224014779,22
24019,3,1,-0.01628141014099581,40
24019,3,2,-0.018268923140130726,50
24019,3,3,-0.0142132941012163,28
24020,1,1,-0.07610614603536399,27
24020,1,2,-0.12742233926100452,27
24020,1,3,-0.18129518625444419,65
24020,2,1,-0.05669860975380845,58
24020,2,2,-0.11113536866154108,34
24020,2,3,-0.16488177483894054,26
24020,3,1,-0.028025192031599866,34
24020,3,2,-0.04597094968522508,57
24020,3,3,-0.13827500587046626,27
24021,1,1,0.034480065940195315,19
24021,1,2,0.057444562983823666,31
24021,1,3,0.13568076783961022,69
24021,2,1,-0.008876272628304224,59
24021,2,2,0.023923337422757873,39
24021,2,3,0.1325295040857463,21
24021,3,1,0.011922062551470523,41
24021,3,2,0.01658051007468277,49
24021,3,3,0.1233558030514865,28
24022,1,1,0.09070865832708683,21
24022,1,2,0.10801127436549553,41
24022,1,3,0.16669061831860799,57
24022,2,1,0.04123517263505813,52
24022,2,2,0.08747048984216509,39
24022,2,3,0.09219962021066774,28
24022,3,1,0.05235889052084602,46
24022,3,2,0.06909115540559013,39
24022,3,3,0.07908189521061502,33
24023,1,1,0.02024964136721631,17
24023,1,2,0.03976364326297833,38
24023,1,3,0.05321319500341965,64
24023,2,1,0.02538961834105728,51
24023,2,2,0.04301315841479992,43
24023,2,3,0.07745342264063013,25
24023,3,1,0.03070427563151821,51
24023,3,2,0.037565556866553405,38
24023,3,3,0.06903808555155526,30
24024,1,1,-0.004856042295052092,22
24024,1,2,-7.157603110850715e-5,44
24024,1,3,-0.027274201485350893,53
24024,2,1,-0.01745470043392445,48
24024,2,2,0.019449986675700623,44
24024,2,3,0.003436053099739445,27
24024,3,1,0.024383284159387078,49
24024,3,2,0.032668193720802895,31
24024,3,3,0.023201340004243603,39
24025,1,1,0.011093737790887966,29
24025,1,2,-0.013924864858020088,41
24025,1,3,-0.08606288891066878,50
24025,2,1,0.016561797432325647,54
24025,2,2,0.016663636232756775,40
24025,2,3,-0.019519874546140188,25
24025,3,1,0.015355128630986018,37
24025,3,2,0.032666899335385476,38
24025,3,3,-0.015167786615530875,44
24026,1,1,0.08839288394169677,29
24026,1,2,0.06982958797856417,35
24026,1,3,0.1255695842840387,56
24026,2,1,0.051727559624751784,52
24026,2,2,0.0433851707099134,45
24026,2,3,0.05119689217492886,23
24026,3,1,0.051136962170984984,39
24026,3,2,0.04439315108990597,40
24026,3,3,0.05878228185112305,41
24027,1,1,-0.03597814879988251,31
24027,1,2,-0.031087675840331157,39
24027,1,3,-0.12159407756470154,50
24027,2,1,-0.00341679699053111,54
24027,2,2,-0.0073281796939102094,39
24027,2,3,-0.031989460504336584,27
24027,3,1,0.009537764730142548,35
24027,3,2,0.014338228143592955,42
24027,3,3,-0.003930640887348221,43
24028,1,1,5.437549374351674e-4,33
24028,1,2,-0.02706468567515815,35
24028,1,3,-0.06451162677174863,52
24028,2,1,0.0055967643701147615,56
24028,2,2,0.005286494969945849,36
24028,2,3,-0.03822704353255566,28
24028,3,1,-0.0028098904486537233,31
24028,3,2,0.011070159906780227,49
24028,3,3,-0.032430485489262764,40
24029,1,1,-0.06839344027533434,25
24029,1,2,-0.0706394718502041,40
24029,1,3,-0.12524386551888314,55
24029,2,1,-0.0364224944415334,61
24029,2,2,-0.051083817758589264,34
24029,2,3,-0.09251665414039142,25
24029,3,1,-0.027604866303737645,34
24029,3,2,-0.03737076592262662,46
24029,3,3,-0.020190691769978307,40
24030,1,1,-0.10743659961280845,22
24030,1,2,-0.08796904298656275,29
24030,1,3,-0.1481957467678261,69
24030,2,1,-0.057814943120830346,53
24030,2,2,-0.07604303665150076,43
24030,2,3,-0.08634850127806078,24
24030,3,1,-0.04355359487341555,45
24030,3,2,-0.09124942172199219,48
24030,3,3,-0.08014527412180042,27
24031,1,1,0.003913106534418736,25
24031,1,2,0.014063082034348076,32
24031,1,3,0.035231663953132,65
24031,2,1,0.01456651186448764,51
24031,2,2,-0.004725946466352634,43
24031,2,3,0.03235101977561021,27
24031,3,1,0.0010537982092539001,46
24031,3,2,0.023304254571509652,46
24031,3,3,0.010709758450327414,29
24032,1,1,-0.1314519095899325,17
24032,1,2,-0.10044786749492572,40
24032,1,3,-0.15239554360430418,65
24032,2,1,-0.06798193849073784,56
24032,2,2,-0.07015973525240071,42
24032,2,3,-0.05047880944229154,24
24032,3,1,-0.029058466412810496,49
24032,3,2,-0.05379115925560401,40
24032,3,3,-0.01620410991904274,33
24033,1,1,0.012350858111069798,14
24033,1,2,0.10035586332269009,36
24033,1,3,0.09924627054476202,73
24033,2,1,-0.005069910638643828,50
24033,2,2,0.07069626674854852,48
24033,2,3,0.03952694029115945,24
24033,3,1,0.034373407146988236,59
24033,3,2,0.02194766606220173,38
24033,3,3,0.06713530252710297,25
24034,1,1,0.08000585921081846,19
24034,1,2,0.08976057895806994,49
24034,1,3,0.2793792712582649,55
24034,2,1,0.027049224247165337,58
24034,2,2,0.10045930918205855,33
24034,2,3,0.11367387527589705,31
24034,3,1,0.020969430130885668,46
24034,3,2,0.040089307924975864,40
24034,3,3,0.13312121492605886,36
24035,1,1,-0.06379927386503276,16
24035,1,2,-0.060740135472236986,33
24035,1,3,-0.11386718623721073,74
24035,2,1,-0.003802403827821534,43
24035,2,2,-0.02176629484156005,51
24035,2,3,-0.06625436172362374,29
24035,3,1,-0.0067914331932653164,64
24035,3,2,-0.016740727964220367,39
24035,3,3,-0.041507177994066294,20
24036,1,1,-0.02910178360285741,10
24036,1,2,-0.023456366627135516,34
24036,1,3,-0.015561768938847377,79
24036,2,1,-0.027542169782375222,45
24036,2,2,-0.027215224010051508,57
24036,2,3,-0.015568498203993808,21
24036,3,1,-0.021851686239512426,68
24036,3,2,-0.04246157387044487,32
24036,3,3,-0.013831660580513083,23
24037,1,1,-0.025738759621968227,17
24037,1,2,-0.03263760461961754,41
24037,1,3,-0.007079651014717709,66
24037,2,1,-0.020914631829702303,61
24037,2,2,-0.020993831886531443,39
24037,2,3,-0.0011226954846651892,24
24037,3,1,-0.00907547197824543,46
24037,3,2,0.0036030736689872276,44
24037,3,3,0.006433111362648184,33
24038,1,1,0.043731137846873325,13
24038,1,2,6.490142642434301e-4,38
24038,1,3,0.03493857118806716,73
24038,2,1,0.0058851602472350445,51
24038,2,2,0.024371433857517,48
24038,2,3,0.013987839554294869,25
24038,3,1,0.02261543126987434,60
24038,3,2,0.021473719801184774,38
24038,3,3,0.009902525345694397,25
24039,1,1,0.10574660977812866,23
24039,1,2,0.12197180164784949,34
24039,1,3,0.17491810340273037,67
24039,2,1,0.06004398996748615,47
24039,2,2,0.07654560556866612,48
24039,2,3,0.08524232304541429,29
24039,3,1,0.05227540437059037,54
24039,3,2,0.05544620929154735,42
24039,3,3,0.06398105669578827,27
24040,1,1,0.09415065975083083,13
24040,1,2,0.1185974343526827,37
24040,1,3,0.2216325156390596,74
24040,2,1,0.06243343613265977,49
24040,2,2,0.05360749477056357,46
24040,2,3,0.11791816607742282,29
24040,3,1,0.06157866655570041,62
24040,3,2,0.05943010193215484,41
24040,3,3,0.10348233445065017,20
24041,1,1,0.008684358686848947,14
24041,1,2,0.017119915939848636,44
24041,1,3,0.023661115568891646,66
24041,2,1,0.006158243493025254,47
24041,2,2,0.009519802297686206,47
24041,2,3,0.02326599819310003,30
24041,3,1,0.003732665926098761,63
24041,3,2,0.017641330717663654,33
24041,3,3,0.002780984994633719,27
24042,1,1,0.008992045923030552,19
24042,1,2,0.03493255090976508,48
24042,1,3,0.10110428726595683,57
24042,2,1,0.022037177337876954,56
24042,2,2,0.039586200328399754,36
24042,2,3,0.0427326284574024,32
24042,3,1,0.024584259286229163,49
24042,3,2,0.018045932839627122,40
24042,3,3,0.08755144750890238,35
24043,1,1,0.025702787922715197,29
24043,1,2,0.03027062441612455,44
24043,1,3,0.06359093621028263,51
24043,2,1,0.009695134433188944,61
24043,2,2,0.03709849406819556,38
24043,2,3,0.07117082046665132,25
24043,3,1,0.02201951522768769,34
24043,3,2,0.036347284492297516,42
24043,3,3,0.10633791275968528,48
24044,1,1,-0.0020987852145992825,41
24044,1,2,-0.02670700252769197,45
24044,1,3,-0.01277969211258682,39
24044,2,1,0.020605166546542902,49
24044,2,2,-0.013342686325215819,48
24044,2,3,-0.014858800642216261,27
24044,3,1,0.008388403657226198,35
24044,3,2,-0.011694063962449371,31
24044,3,3,-0.0355999243833159,58
24045,1,1,0.05363858718368569,56
24045,1,2,0.055994097183380644,40
24045,1,3,0.07553588973537777,29
24045,2,1,0.047406895106761104,52
24045,2,2,0.06743614494823331,45
24045,2,3,0.08080181986814641,27
24045,3,1,0.059064203966795764,17
24045,3,2,0.0821836865365542,39
24045,3,3,0.17956775077611234,68
24046,1,1,0.024415297412227515,49
24046,1,2,0.020582300320983273,47
24046,1,3,0.013570302699719875,29
24046,2,1,0.025265098609722102,59
24046,2,2,0.02197487915513631,42
24046,2,3,0.022045145265108715,23
24046,3,1,0.01756603082452436,17
24046,3,2,0.0293996184110686,35
24046,3,3,0.049178087518354875,72
24047,1,1,0.05464867509650637,49
24047,1,2,0.04882330708605852,50
24047,1,3,0.07306374362627045,26
24047,2,1,0.04983161687071074,49
24047,2,2,0.043693874043764375,46
24047,2,3,0.05715487919053748,30
24047,3,1,0.03628699999338208,27
24047,3,2,0.04630350552328294,29
24047,3,3,-7.171725092020118e-4,68
24048,1,1,0.020106005835181507,45
24048,1,2,0.01995201110756125,49
24048,1,3,0.0272640525187244,31
24048,2,1,0.027516522731522126,55
24048,2,2,0.02188134582253195,42
24048,2,3,0.009825770734431439,28
24048,3,1,0.022232341278622753,25
24048,3,2,0.040573846600196216,34
24048,3,3,0.05076668463170312,65
24049,1,1,0.03393392997564599,56
24049,1,2,0.027020478088939603,42
24049,1,3,0.026981976304744443,28
24049,2,1,0.020932669401580072,49
24049,2,2,0.01759901582517235,47
24049,2,3,0.011896736601062254,29
24049,3,1,0.02704303647665036,21
24049,3,2,0.029949871498643834,36
24049,3,3,0.014463361588274166,68
24050,1,1,0.002486094788844799,54
24050,1,2,-0.019687411864010906,42
24050,1,3,7.03447793964405e-4,30
24050,2,1,0.02007007123976026,52
24050,2,2,0.002046914343493819,44
24050,2,3,0.026030426844825337,29
24050,3,1,0.024741599756789624,20
24050,3,2,0.02118158637334229,39
24050,3,3,0.007977458484920532,66
24051,1,1,0.003565364861807858,63
24051,1,2,-0.003619826605233496,40
24051,1,3,-0.01964265408435258,23
24051,2,1,-0.010126865491148905,47
24051,2,2,-0.029464258274559063,47
24051,2,3,-0.023571837665654162,31
24051,3,1,-0.023911105645342733,16
24051,3,2,-0.02111384304603081,38
24051,3,3,-0.060181069276698536,71
24052,1,1,0.01970957949122361,60
24052,1,2,0.014861363834961939,41
24052,1,3,0.009563378940765421,25
24052,2,1,0.022292896593920846,51
24052,2,2,0.012648979060747483,51
24052,2,3,0.029343591558904942,23
24052,3,1,0.02254818808630309,15
24052,3,2,0.00982617917601137,33
24052,3,3,0.061058878013131104,77
24053,1,1,0.02387684083609311,50
24053,1,2,0.020907256637884827,44
24053,1,3,0.040393805512831636,32
24053,2,1,0.020096101546583662,49
24053,2,2,0.02166356876179505,40
24053,2,3,0.04072299429881044,36
24053,3,1,0.05051199219466203,27
24053,3,2,0.03917843582686482,41
24053,3,3,0.059692599945404295,57
24054,1,1,-0.011578146340162597,53
24054,1,2,-0.02518271472005143,36
24054,1,3,-0.07871071326862408,37
24054,2,1,-0.024250914473543873,47
24054,2,2,-0.03792514230335675,47
24054,2,3,-0.03340584972267392,31
24054,3,1,-0.03460563943308168,26
24054,3,2,-0.04010297741461241,42
24054,3,3,-0.056235411541221754,57
24055,1,1,0.026395834422350235,55
24055,1,2,5.916866807179867e-4,43
24055,1,3,0.010519820135968132,28
24055,2,1,0.012688091655014343,55
24055,2,2,0.005596090269990005,42
24055,2,3,-0.026741832078491,28
24055,3,1,0.026208398482776216,16
24055,3,2,-0.004524205420094972,40
24055,3,3,-0.010796679262594071,69
24056,1,1,-2.2094322025623114e-4,48
24056,1,2,0.01892853151888528,44
24056,1,3,0.05612035379568635,34
24056,2,1,0.01816711276608972,57
24056,2,2,0.033173444805644776,42
24056,2,3,0.04486792015757958,26
24056,3,1,0.02345437361348337,21
24056,3,2,0.04131903068295501,39
24056,3,3,0.08267075994645164,65
24057,1,1,0.015311429085537107,38
24057,1,2,0.0414933721940058,37
24057,1,3,0.040390158976913816,51
24057,2,1,0.011148061882450723,62
24057,2,2,0.018891350314316442,39
24057,2,3,0.020114735122841305,24
24057,3,1,0.019185654195212693,26
24057,3,2,0.03192688779088061,49
24057,3,3,0.025535280540499018,50
24058,1,1,0.02847115962515327,39
24058,1,2,0.06500037937916647,31
24058,1,3,0.06352851467970727,56
24058,2,1,0.04484987924147057,59
24058,2,2,0.0650854907071456,40
24058,2,3,0.05831345815326355,26
24058,3,1,0.05274881353915625,28
24058,3,2,0.06160358452413463,54
24058,3,3,0.11121060343430281,43
24059,1,1,0.03785208405679235,28
24059,1,2,0.060764014771623354,50
24059,1,3,0.0616593430200462,48
24059,2,1,0.03683505916244858,57
24059,2,2,0.04497985335567909,40
24059,2,3,0.04958478754413749,28
24059,3,1,0.030988187917800596,41
24059,3,2,0.04416330175218591,35
24059,3,3,0.05021411487198131,49
24060,1,1,-0.017713003829699744,39
24060,1,2,-0.05669339403331408,38
24060,1,3,-0.052623310438717465,49
24060,2,1,-0.024630953380364418,54
24060,2,2,-0.02054429656341452,44
24060,2,3,-0.006556738434271109,27
24060,3,1,-0.017501538524108146,33
24060,3,2,-0.029398928484921132,43
24060,3,3,-0.032173409175358346,49
24061,1,1,0.017316156343000533,33
24061,1,2,0.01582455522563834,50
24061,1,3,0.04554176454005936,43
24061,2,1,0.01188589404308711,62
24061,2,2,0.0259225655169388,35
24061,2,3,0.02916764600334219,29
24061,3,1,0.03226231589869406,31
24061,3,2,0.04864754157169459,41
24061,3,3,0.029306454955429672,53
24062,1,1,-0.012085570701511828,41
24062,1,2,-0.014132352127891564,42
24062,1,3,-0.02017804318765234,43
24062,2,1,-0.004541089711691405,58
24062,2,2,-0.023056366966062364,41
24062,2,3,-0.007830652261146345,27
24062,3,1,-0.019009771808561938,27
24062,3,2,-0.00953014790821931,43
24062,3,3,-0.02455270161682934,55
24063,1,1,-0.006046803099360515,41
24063,1,2,-0.02612597466779217,32
24063,1,3,-0.02364928613213703,53
24063,2,1,-0.01193786057183747,53
24063,2,2,2.811731254373363e-4,46
24063,2,3,-0.019163165039608434,27
24063,3,1,-0.01420729286336421,32
24063,3,2,-0.03391060690498236,48
24063,3,3,-0.07380189557628763,46
24064,1,1,0.03312024612360825,43
24064,1,2,0.04754907017279658,38
24064,1,3,0.08182622923748104,45
24064,2,1,0.04246292213029695,51
24064,2,2,0.018759651272169837,47
24064,2,3,0.07367018803871592,28
24064,3,1,0.04102385781157383,32
24064,3,2,0.05312009764421826,41
24064,3,3,0.08438219187731606,53
24065,1,1,0.006555363130314124,46
24065,1,2,-0.015742832845758704,46
24065,1,3,0.023182319533603692,34
24065,2,1,0.02070812766663501,47
24065,2,2,0.028534428807854208,43
24065,2,3,0.02909821663325277,36
24065,3,1,0.055683115340383255,33
24065,3,2,0.029018913253056194,37
24065,3,3,0.015302781380132665,56
24066,1,1,0.055967916260468535,38
24066,1,2,0.05818550289068344,41
24066,1,3,0.081868070170083,47
24066,2,1,0.028947066430600913,54
24066,2,2,0.05711730839956984,41
24066,2,3,0.0743499232423071,31
24066,3,1,0.036062334211210786,34
24066,3,2,0.05426662856437729,44
24066,3,3,0.06989380114707638,48
24067,1,1,8.966965823393882e-4,39
24067,1,2,-0.02342035609637223,45
24067,1,3,-0.01578025246700774,43
24067,2,1,-0.008991248191577574,49
24067,2,2,-0.020789740502554867,44
24067,2,3,-0.0038640326941385516,34
24067,3,1,-0.022854161993795516,39
24067,3,2,-0.003341790490153856,38
24067,3,3,0.0032690691973312528,49
24068,1,1,0.014265310524873898,34
24068,1,2,0.002346149046489128,42
24068,1,3,0.012692427367844223,51
24068,2,1,0.010206809647278322,59
24068,2,2,0.005347190990266278,40
24068,2,3,0.02091513423596314,28
24068,3,1,0.01590825335180782,34
24068,3,2,0.043090973071639456,45
24068,3,3,0.027546209452523975,48
24069,1,1,0.006724468092987814,64
24069,1,2,0.0017951426400239618,33
24069,1,3,-0.008593169592726373,31
24069,2,1,-0.00400228501109148,46
24069,2,2,-0.013569719666699493,48
24069,2,3,-0.02800405021031131,34
24069,3,1,0.002518934381295468,18
24069,3,2,-0.017025666525108545,47
24069,3,3,-0.03529143413032678,63
24070,1,1,0.05789811189904372,56
24070,1,2,0.035479461883882714,36
24070,1,3,0.05514085129941967,36
24070,2,1,0.030713779193500355,46
24070,2,2,0.04447886955289591,44
24070,2,3,0.07313998075348165,38
24070,3,1,0.05040079309860605,26
24070,3,2,0.04758364498181029,48
24070,3,3,0.0760030262871079,54
24071,1,1,0.014561886760744281,49
24071,1,2,-0.0123909122618746,42
24071,1,3,8.107461953388356e-4,37
24071,2,1,0.0015517837994560725,50
24071,2,2,0.008423704338164294,48
24071,2,3,-1.1684516417831414e-4,30
24071,3,1,-0.002174197540737322,29
24071,3,2,0.0123240034295669,38
24071,3,3,0.022514034999063837,61
24072,1,1,0.03201592020591039,55
24072,1,2,0.0340924535821379,40
24072,1,3,0.08872389448157172,34
24072,2,1,0.020977943823151178,50
24072,2,2,0.055873456486740754,43
24072,2,3,0.06252127681472049,36
24072,3,1,0.03246037833680457,24
24072,3,2,0.06452914808077985,46
24072,3,3,0.09349759904108816,58
24073,1,1,0.012378069550255602,42
24073,1,2,0.025946706589583066,44
24073,1,3,0.014642923934786885,43
24073,2,1,0.012384070601099494,62
24073,2,2,0.027903876368637354,38
24073,2,3,2.798029702228192e-4,29
24073,3,1,0.037267121045425296,25
24073,3,2,0.019235782379367163,47
24073,3,3,-0.015194763112382558,57
24074,1,1,0.02704057583286825,45
24074,1,2,0.017997442829944213,43
24074,1,3,0.04252047185191,41
24074,2,1,0.004030821646506452,55
24074,2,2,0.013023667895382528,38
24074,2,3,0.04128718485118894,36
24074,3,1,0.03861864464679339,29
24074,3,2,0.026382458778576937,48
24074,3,3,0.055487339837444354,52
24075,1,1,0.013314037415343842,47
24075,1,2,0.013248298749938556,45
24075,1,3,-0.004505681506934277,37
24075,2,1,0.013184087338210155,55
24075,2,2,0.018134560458233744,38
24075,2,3,0.003037084742720209,36
24075,3,1,-0.03382091161636964,27
24075,3,2,0.0011087906042415313,46
24075,3,3,0.0291112470512153,56
24076,1,1,-0.010160021799401219,52
24076,1,2,-0.02288782565912261,49
24076,1,3,-0.051547839568578745,28
24076,2,1,-0.010470200772379635,56
24076,2,2,-0.04777701823141726,43
24076,2,3,-0.04709871246598231,30
24076,3,1,-0.04942816671798055,21
24076,3,2,-0.03331613119204129,37
24076,3,3,-0.055953384463694474,71
24077,1,1,0.007072160950450484,56
24077,1,2,0.002141267336437473,41
24077,1,3,-0.03321558957046745,33
24077,2,1,-0.00235465389974639,46
24077,2,2,0.01689751066812005,45
24077,2,3,-0.0012806506149531463,38
24077,3,1,-6.966015489467904e-4,28
24077,3,2,0.016610004296922023,43
24077,3,3,0.017918707166938243,58
24078,1,1,0.010257620783354312,61
24078,1,2,0.011678070699898149,38
24078,1,3,-0.031250177894163275,31
24078,2,1,-0.0012969060195982102,50
24078,2,2,0.010128540759226383,51
24078,2,3,-0.005934872851132367,28
24078,3,1,-0.011589253042309466,19
24078,3,2,-0.017440492464543773,40
24078,3,3,-0.051471851357696566,70
24079,1,1,0.03723556774904,59
24079,1,2,0.04512299716641542,45
24079,1,3,0.070051039035862,26
24079,2,1,0.020396161646306078,59
24079,2,2,0.03217569353432831,49
24079,2,3,0.031062798119723362,22
24079,3,1,0.03536102179034176,12
24079,3,2,0.02539511096712078,36
24079,3,3,0.010095183195113109,81
24080,1,1,0.0333099754929295,51
24080,1,2,0.02434828613113123,41
24080,1,3,0.04184113005336924,39
24080,2,1,0.009854016629793948,52
24080,2,2,0.05143210013012304,47
24080,2,3,0.031172521973491747,31
24080,3,1,0.019867072901687297,28
24080,3,2,0.023519924331582027,42
24080,3,3,0.022915633167659072,60
24081,1,1,0.046576481985638296,37
24081,1,2,0.0593048816773578,33
24081,1,3,0.054618497904268794,61
24081,2,1,0.022061917405798263,61
24081,2,2,0.04177446402304921,47
24081,2,3,0.04470960395640716,23
