asset,date,n_bars,log_ret,R_last,R_tercile_lag1_last,frac_bars_top_tercile_R,trailing_realised_vol_last,vol_tercile_lag1_last,exposure_benchmark_mean,ret_net_benchmark,exposure_overlay_w0.00_mean,ret_net_overlay_w0.00,exposure_volsizing_w0.00_mean,ret_net_volsizing_w0.00
BTC,2014-10-30,5,0.03217252168309154,6.30289738041232e-4,3,1,0.029644225874180672,3,1,0.03217252168309154,0,0,0,0
BTC,2014-10-31,2,0.005559786833088638,6.30382431100984e-4,3,1,0.02964605524496258,3,1,0.005559786833088638,0,0,0,0
BTC,2014-11-01,6,-0.08373776424708736,6.364819787854327e-4,3,1,0.029671860792897364,3,1,-0.08373776424708736,0,0,0,0
BTC,2014-11-02,4,0.012236020747196588,6.403947358903053e-4,3,1,0.02966818213911131,3,1,0.012236020747196588,0,0,0,0
BTC,2014-11-03,3,0.003268134538769192,6.416475874751266e-4,3,1,0.029661292205235456,3,1,0.003268134538769192,0,0,0,0
BTC,2014-11-04,8,5.334274688628682e-17,6.444458869356005e-4,3,1,0.029497890443225032,3,1,5.334274688628682e-17,0,0,0,0
BTC,2014-11-05,7,0.00981222535359997,6.512614342746594e-4,3,1,0.02967428206249283,3,1,0.00981222535359997,0,0,0,0
BTC,2014-11-06,2,0.0585650720911367,6.554120514954254e-4,3,1,0.029743822295099524,3,1,0.0585650720911367,0,0,0,0
BTC,2014-11-07,4,-0.002650953202280426,6.611422329308676e-4,3,1,0.02988518298531532,3,1,-0.002650953202280426,0,0,0,0
BTC,2014-11-08,4,0.008372513584015584,6.589064383303827e-4,3,1,0.029870815501413073,3,1,0.008372513584015584,0,0,0,0
BTC,2014-11-09,6,9.114327249633812e-6,6.555137301217313e-4,3,1,0.02984823498561721,3,1,9.114327249633812e-6,0,0,0,0
BTC,2014-11-10,4,0.01418463499195663,6.595028570782758e-4,3,1,0.029952518651040594,3,1,0.01418463499195663,0,0,0,0
BTC,2014-11-11,4,0.045960382757201795,6.578507175259163e-4,3,1,0.029978439211678507,3,1,0.045960382757201795,0,0,0,0
BTC,2014-11-12,15,0.13043288523212973,5.464251941925703e-4,3,1,0.030084312225360534,3,1,0.13043288523212973,0,0,0,0
BTC,2014-11-13,10,-0.02023251313766354,5.60638295994889e-4,3,1,0.03127139570446018,3,1,-0.02023251313766354,0,0,0,0
BTC,2014-11-14,4,-0.049392779425961465,5.647701283561231e-4,3,1,0.031292615019082475,3,1,-0.049392779425961465,0,0,0,0
BTC,2014-11-15,5,-0.03874082831643058,5.622088352575284e-4,3,1,0.03130213312565628,3,1,-0.03874082831643058,0,0,0,0
BTC,2014-11-16,3,2.6316135739952017e-5,5.645823922641814e-4,3,1,0.031368139865389943,3,1,2.6316135739952017e-5,0,0,0,0
BTC,2014-11-17,10,0.051293294387550925,5.597066978741038e-4,3,1,0.031487177364879104,3,1,0.051293294387550925,0,0,0,0
BTC,2014-11-18,10,-0.06447332326299879,5.739388069348285e-4,3,1,0.03170553219989767,3,1,-0.06447332326299879,0,0,0,0
BTC,2014-11-19,6,0.039150361419274006,5.781400135620644e-4,3,1,0.03178322447847105,3,1,0.039150361419274006,0,0,0,0
BTC,2014-11-20,8,-0.09576632719974983,5.783578337559598e-4,3,1,0.03191739394982799,3,1,-0.09576632719974983,0,0,0,0
BTC,2014-11-21,5,0.01572877338564845,5.801023808039169e-4,3,1,0.031974402244367824,3,1,0.01572877338564845,0,0,0,0
BTC,2014-11-22,4,0.027398947161086946,5.807907351005616e-4,3,1,0.03197904475537241,3,1,0.027398947161086946,0,0,0,0
BTC,2014-11-23,4,2.7027027223874844e-8,5.792960246992092e-4,3,1,0.03196814025803736,3,1,2.7027027223874844e-8,0,0,0,0
BTC,2014-11-24,7,0.005390875516596283,5.805561419795216e-4,3,1,0.03192445002993116,3,1,0.005390875516596283,0,0,0,0
BTC,2014-11-25,5,0.010695262235027937,5.826213151884086e-4,3,1,0.031966804357182604,3,1,0.010695262235027937,0,0,0,0
BTC,2014-11-26,4,-0.008352122498575474,5.799568307757675e-4,3,1,0.03210166223449477,3,1,-0.008352122498575474,0,0,0,0
BTC,2014-11-27,4,0.010744763168799715,5.845956861035321e-4,3,1,0.03221157810761309,3,1,0.010744763168799715,0,0,0,0
BTC,2014-11-28,6,0.026442908969663226,5.888773152963022e-4,3,1,0.032277143093501603,3,1,0.026442908969663226,0,0,0,0
BTC,2014-11-29,2,-0.020663737480040262,5.880007567694086e-4,3,1,0.0322808892190802,3,1,-0.020663737480040262,0,0,0,0
BTC,2014-11-30,1,0.018903972948037865,5.881967646313404e-4,3,1,0.0322862691278609,3,1,0.018903972948037865,0,0,0,0
BTC,2014-12-01,15,-0.032339775199652344,6.007706649207636e-4,3,1,0.032439617192859656,3,1,-0.032339775199652344,0,0,0,0
BTC,2014-12-02,9,0.0028597724881674683,6.0500783041776e-4,3,1,0.03247391096850849,3,1,0.0028597724881674683,0,0,0,0
BTC,2014-12-03,10,0.01298632693413698,5.980590682159506e-4,3,1,0.032517879396371706,3,1,0.01298632693413698,0,0,0,0
BTC,2014-12-04,9,-6.626142171630364e-4,6.029371614301316e-4,3,1,0.032562478759158714,3,1,-6.626142171630364e-4,0,0,0,0
BTC,2014-12-05,3,-0.012087028688153367,0.00060194977555835165,3,1,0.03256246352753654,3,1,-0.012087028688153367,0,0,0,0
BTC,2014-12-06,7,-0.0031658124005833205,5.908426667855712e-4,3,1,0.03266575662334557,3,1,-0.0031658124005833205,0,0,0,0
BTC,2014-12-07,9,-0.0024897278177486108,5.911277255822772e-4,3,1,0.03265173001376727,3,1,-0.0024897278177486108,0,0,0,0
BTC,2014-12-08,8,0.007820095065270184,5.932286437193403e-4,3,1,0.032747017562806076,3,1,0.007820095065270184,0,0,0,0
BTC,2014-12-09,9,-0.08463653250953729,6.032038280144356e-4,3,1,0.03308306246400931,3,1,-0.08463653250953729,0,0,0,0
BTC,2014-12-10,3,2.05458062583444e-4,6.043777576275781e-4,3,1,0.03311300082900626,3,1,2.05458062583444e-4,0,0,0,0
BTC,2014-12-11,3,0.07406717786626343,6.08888857360209e-4,3,1,0.033244236296004884,3,1,0.07406717786626343,0,0,0,0
BTC,2014-12-12,5,-0.03311823663120756,6.115677183479328e-4,3,1,0.0333157107000968,3,1,-0.03311823663120756,0,0,0,0
BTC,2014-12-13,6,-0.02247285585205863,5.990596621016896e-4,3,1,0.03333018969622681,3,1,-0.02247285585205863,0,0,0,0
BTC,2014-12-14,4,-0.005698021114637789,5.987415502975103e-4,3,1,0.03332887843897846,3,1,-0.005698021114637789,0,0,0,0
BTC,2014-12-15,4,-0.02301774453667869,5.952611418135987e-4,3,1,0.03332557980898743,3,1,-0.02301774453667869,0,0,0,0
BTC,2014-12-16,5,-0.0355500653968498,5.980335018996005e-4,3,1,0.03339565933832674,3,1,-0.0355500653968498,0,0,0,0
BTC,2014-12-17,11,-2.981752626342442e-4,5.979303169528251e-4,3,1,0.03365222399038319,3,1,-2.981752626342442e-4,0,0,0,0
BTC,2014-12-18,7,-0.05924978795405876,5.964750856987994e-4,3,1,0.033714082812764806,3,1,-0.05924978795405876,0,0,0,0
BTC,2014-12-19,9,0.11807091500125261,6.710748648502301e-4,3,1,0.035646485090629614,3,1,0.11807091500125261,0,0,0,0
BTC,2014-12-20,3,-0.05576995116890848,6.731041024694694e-4,3,1,0.03569533294181713,3,1,-0.05576995116890848,0,0,0,0
BTC,2014-12-21,8,-0.018262394078438347,6.565673993844995e-4,3,1,0.035704124488628516,3,1,-0.018262394078438347,0,0,0,0
BTC,2014-12-22,3,0.006293712558588831,6.568707640235093e-4,3,1,0.03569546284617396,3,1,0.006293712558588831,0,0,0,0
BTC,2014-12-23,3,0.03510497420092516,6.570998634429305e-4,3,1,0.03570432421059232,3,1,0.03510497420092516,0,0,0,0
BTC,2014-12-24,5,-0.05574569169540525,6.564334542753009e-4,3,1,0.035703081666819445,3,1,-0.05574569169540525,0,0,0,0
BTC,2014-12-26,1,3.0846071079619885e-4,6.564403794990194e-4,3,1,0.03570280256972758,3,1,3.0846071079619885e-4,0,0,0,0
BTC,2014-12-27,6,-0.004626304077204109,6.606189968186595e-4,3,1,0.03571786615594746,3,1,-0.004626304077204109,0,0,0,0
BTC,2014-12-28,3,-0.018955420759765775,6.601372987654658e-4,3,1,0.03571081530644668,3,1,-0.018955420759765775,0,0,0,0
BTC,2014-12-29,7,0.005574793411940981,6.638534781550489e-4,3,1,0.03573565816761781,3,1,0.005574793411940981,0,0,0,0
BTC,2014-12-30,4,-0.005607284896866557,6.706067877784356e-4,3,1,0.035949675332307196,3,1,-0.005607284896866557,0,0,0,0
BTC,2014-12-31,5,0.019419793892015445,6.702708172684604e-4,3,1,0.035942033993554445,3,1,0.019419793892015445,0,0,0,0
BTC,2015-01-01,3,0.018193059394274347,6.710230565697163e-4,3,1,0.035964788510654606,3,1,0.018193059394274347,0,0,0,0
BTC,2015-01-02,6,-0.030278695879152807,6.724147396622927e-4,3,1,0.03596668651190381,3,1,-0.030278695879152807,0,0,0,0
BTC,2015-01-03,9,-0.11338514923045108,6.578732696335448e-4,3,1,0.03609575545272012,3,1,-0.11338514923045108,0,0,0,0
BTC,2015-01-04,11,-0.057148229159320746,6.607915895291941e-4,3,1,0.03617343513654472,3,1,-0.057148229159320746,0,0,0,0
BTC,2015-01-05,10,0.03183828727282734,6.325762957821114e-4,3,1,0.03619835064928355,3,1,0.03183828727282734,0,0,0,0
BTC,2015-01-06,4,0.02405009710661713,6.449212462086472e-4,3,1,0.03654163764775578,3,1,0.02405009710661713,0,0,0,0
BTC,2015-01-07,5,0.0648892207188333,6.456515414019961e-4,3,1,0.03665372772736223,3,1,0.0648892207188333,0,0,0,0
BTC,2015-01-08,5,-0.056480143306771396,6.462623448182008e-4,3,1,0.03667077154224361,3,1,-0.056480143306771396,0,0,0,0
BTC,2015-01-09,6,0.05643157541699385,6.461734440775399e-4,3,1,0.03654629750803776,3,1,0.05643157541699385,0,0,0,0
BTC,2015-01-10,10,-0.07690357327794568,6.43281001215902e-4,3,1,0.03640111948184211,3,1,-0.07690357327794568,0,0,0,0
BTC,2015-01-11,5,-0.04709960750185055,6.395265484913789e-4,3,1,0.03630909056985549,3,1,-0.04709960750185055,0,0,0,0
BTC,2015-01-12,12,2.164671353366461e-4,6.351987395197384e-4,3,1,0.03643527329970054,3,1,2.164671353366461e-4,0,0,0,0
BTC,2015-01-13,18,-0.20466783914109865,6.262818125601933e-4,3,1,0.03700116984154178,3,1,-0.20466783914109865,0,0,0,0
BTC,2015-01-14,18,-0.21049248005694632,5.945057198271026e-4,3,1,0.038368489151362616,3,1,-0.21049248005694632,0,0,0,0
BTC,2015-01-15,18,0.22428301616320617,5.921608908230593e-4,3,1,0.0391739143426733,3,1,0.22428301616320617,0,0,0,0
BTC,2015-01-16,8,-0.026076721076468412,5.78873342372735e-4,3,1,0.03915463120518219,3,1,-0.026076721076468412,0,0,0,0
BTC,2015-01-17,4,-0.06467490246221554,5.719975344957374e-4,3,1,0.03899921546745781,3,1,-0.06467490246221554,0,0,0,0
BTC,2015-01-18,9,0.09519835537038769,5.807579466416168e-4,3,1,0.03934688976362035,3,1,0.09519835537038769,0,0,0,0
BTC,2015-01-19,6,-0.041610196200459054,5.811739903929773e-4,3,1,0.039407250549282284,3,1,-0.041610196200459054,0,0,0,0
BTC,2015-01-20,6,0.040898135879994066,5.707400752987798e-4,3,1,0.03905630905838742,3,1,0.040898135879994066,0,0,0,0
BTC,2015-01-21,3,0.021005228207352223,5.617641635006239e-4,3,1,0.03919527783934338,3,1,0.021005228207352223,0,0,0,0
BTC,2015-01-22,6,0.015649057402601307,5.584938855376192e-4,3,1,0.03923482681290273,3,1,0.015649057402601307,0,0,0,0
BTC,2015-01-23,9,7.564653618008719e-5,4.953369389289785e-4,3,1,0.0368560404357437,3,1,7.564653618008719e-5,0,0,0,0
BTC,2015-01-24,11,0.0851947108547215,4.780833346268495e-4,3,1,0.03655871701360846,3,1,0.0851947108547215,0,0,0,0
BTC,2015-01-25,6,0.03458121608317132,4.627538607715871e-4,3,1,0.036305809765521675,3,1,0.03458121608317132,0,0,0,0
BTC,2015-01-26,17,0.04911243831638894,4.431305223649193e-4,3,1,0.035851232223529546,3,1,0.04911243831638894,0,0,0,0
BTC,2015-01-27,11,-0.07357932558715823,4.752187568042299e-4,3,1,0.03745211086713251,3,1,-0.07357932558715823,0,0,0,0
BTC,2015-01-28,7,-0.011432960008763602,4.7025295542244705e-4,3,1,0.03748114294107884,3,1,-0.011432960008763602,0,0,0,0
BTC,2015-01-29,9,-0.0674063641975278,4.682002346039732e-4,3,1,0.037519403994719994,3,1,-0.0674063641975278,0,0,0,0
BTC,2015-01-30,7,-0.05237108104534195,4.6089098106338324e-4,3,1,0.03737775385416823,3,1,-0.05237108104534195,0,0,0,0
BTC,2015-01-31,10,-0.01516455972647522,4.5910482388254986e-4,3,1,0.0371837040365888,3,1,-0.01516455972647522,0,0,0,0
BTC,2015-02-01,7,0.10209879395031782,4.535178974621771e-4,3,1,0.03680293646095031,3,1,0.10209879395031782,0,0,0,0
BTC,2015-02-02,7,-0.0512208334289853,4.491307910842585e-4,3,1,0.036600450921942945,3,1,-0.0512208334289853,0,0,0,0
BTC,2015-02-03,9,0.03215575087411161,4.5119939283511047e-4,3,1,0.03668211311179622,3,1,0.03215575087411161,0,0,0,0
BTC,2015-02-04,3,-0.028236729752769724,4.491449601829797e-4,3,1,0.03672651487806024,3,1,-0.028236729752769724,0,0,0,0
BTC,2015-02-05,6,-0.05336729653532335,4.5380757535556183e-4,3,1,0.036702514317070015,3,1,-0.05336729653532335,0,0,0,0
BTC,2015-02-06,6,0.022399775864833393,4.5322622647450656e-4,3,1,0.036681131720581996,3,1,0.022399775864833393,0,0,0,0
BTC,2015-02-07,4,0.03430260722958592,4.564850785270664e-4,3,1,0.03679781064648435,3,1,0.03430260722958592,0,0,0,0
BTC,2015-02-08,4,-0.0018677629228984714,4.559115953085881e-4,3,1,0.03678082344191225,3,1,-0.0018677629228984714,0,0,0,0
BTC,2015-02-09,6,-0.03566470406380032,4.6031052383118244e-4,3,1,0.036964266090688695,3,1,-0.03566470406380032,0,0,0,0
BTC,2015-02-10,4,-0.028382730974242144,4.600396794536826e-4,3,1,0.036947045467136765,3,1,-0.028382730974242144,0,0,0,0
BTC,2015-02-11,3,-0.0370000282886095,4.594371538833217e-4,3,1,0.03696946274553935,3,1,-0.0370000282886095,0,0,0,0
BTC,2015-02-12,2,0.07796149682685391,4.604036380227117e-4,3,1,0.03700107704608749,3,1,0.07796149682685391,0,0,0,0
BTC,2015-02-13,13,0.038545821973796204,4.498334625697259e-4,3,1,0.036933584966826,3,1,0.038545821973796204,0,0,0,0
BTC,2015-02-14,13,0.07126908867626847,4.467308804613605e-4,3,1,0.03707221006019839,3,1,0.07126908867626847,0,0,0,0
BTC,2015-02-15,10,-0.0607152259208627,4.5935531455844835e-4,3,1,0.03773948114198961,3,1,-0.0607152259208627,0,0,0,0
BTC,2015-02-16,7,0.06334201289316974,4.6018610730327246e-4,3,1,0.03784817824160207,3,1,0.06334201289316974,0,0,0,0
BTC,2015-02-17,3,-0.0026950293007616116,4.6423822608624755e-4,3,1,0.038054658786299454,3,1,-0.0026950293007616116,0,0,0,0
BTC,2015-02-18,7,-0.05756082813530127,4.622760405252931e-4,3,1,0.038087588667088806,3,1,-0.05756082813530127,0,0,0,0
BTC,2015-02-19,5,0.017223655828717214,4.6202520533005235e-4,3,1,0.03808656096845407,3,1,0.017223655828717214,0,0,0,0
BTC,2015-02-20,10,-4.048395149253842e-5,4.554960077496338e-4,3,1,0.03800023489011585,3,1,-4.048395149253842e-5,0,0,0,0
BTC,2015-02-21,1,1.2507012824994036e-4,4.53985628749843e-4,3,1,0.037937180095291324,3,1,1.2507012824994036e-4,0,0,0,0
BTC,2015-02-22,6,-0.02155457525980601,4.4766245211735846e-4,3,1,0.03778883750657958,3,1,-0.02155457525980601,0,0,0,0
BTC,2015-02-23,7,0.004755059741707644,4.43667666453363e-4,3,1,0.03779791596098878,3,1,0.004755059741707644,0,0,0,0
BTC,2015-02-24,2,0.007930099785607997,4.454570121160951e-4,3,1,0.03779916452184755,3,1,0.007930099785607997,0,0,0,0
BTC,2015-02-25,4,-0.004145049448340174,4.4367345326555454e-4,3,1,0.037746966702051195,3,1,-0.004145049448340174,0,0,0,0
BTC,2015-02-26,6,0.010991600255517556,4.389141155340129e-4,3,1,0.03768271090981274,3,1,0.010991600255517556,0,0,0,0
BTC,2015-02-27,14,0.030482587762490024,4.59914753180722e-4,3,0.9285714285714286,0.037659393986539995,3,1,0.030482587762490024,0.07142857142857144,-1.2291025971728018e-4,0,0
BTC,2015-02-28,11,0.012301008849489823,4.4272721548667426e-4,3,1,0.03667182024795687,3,1,0.012301008849489823,0,0,0,0
BTC,2015-03-01,9,-8.662340944757263e-4,4.4113364450058736e-4,3,1,0.0367239991472679,3,1,-8.662340944757263e-4,0,0,0,0
BTC,2015-03-02,8,0.08243763496616395,4.342739002756946e-4,3,1,0.03673283990495414,3,1,0.08243763496616395,0,0,0,0
BTC,2015-03-03,12,0.018566721662193815,4.2972122093965463e-4,2,0.8333333333333334,0.03664307527437992,3,1,0.018566721662193815,0.16666666666666666,-0.0020316034027257797,0,0
BTC,2015-03-04,16,-0.006029117469765275,4.2425564960336086e-4,2,0,0.03642458945949217,3,1,-0.006029117469765275,1,-0.006029117469765275,0,0
BTC,2015-03-05,11,-0.009481810188693474,4.226421585059366e-4,2,0,0.03641366984311117,3,1,-0.009481810188693474,1,-0.009481810188693474,0,0
BTC,2015-03-06,7,-0.04584619264285353,4.2432982316648526e-4,2,0,0.03645500213033188,3,1,-0.04584619264285353,1,-0.04584619264285353,0,0
BTC,2015-03-07,3,0.03749651340908608,4.240965521552784e-4,2,0,0.03641402018582525,3,1,0.03749651340908608,1,0.03749651340908608,0,0
BTC,2015-03-08,3,5.258787242811008e-4,4.245264661349307e-4,2,0,0.03644128263563312,3,1,5.258787242811008e-4,1,5.258787242811008e-4,0,0
BTC,2015-03-09,9,0.09502735095539461,4.233851401389263e-4,2,0,0.03633504458677816,3,1,0.09502735095539461,1,0.09502735095539461,0,0
BTC,2015-03-10,8,-0.02040829924047068,4.1853352793939236e-4,2,0,0.0362981330405832,3,1,-0.02040829924047068,1,-0.02040829924047068,0,0
BTC,2015-03-11,12,0.016013705136488535,4.098250649296442e-4,2,0,0.03618953403380502,3,1,0.016013705136488535,1,0.016013705136488535,0,0
BTC,2015-03-12,8,-0.018504571091992855,4.094738164228202e-4,2,0,0.03618873135656508,3,1,-0.018504571091992855,1,-0.018504571091992855,0,0
BTC,2015-03-13,8,-0.01138192812043878,4.0001403070460235e-4,2,0,0.036268473919933326,3,1,-0.01138192812043878,1,-0.01138192812043878,0,0
BTC,2015-03-14,14,-0.016382126344666736,3.9584210663397355e-4,2,0,0.036299660724303136,3,1,-0.016382126344666736,1,-0.016382126344666736,0,0
BTC,2015-03-15,4,0.0198921333850635,3.9567481551833065e-4,2,0,0.036258096223700825,3,1,0.0198921333850635,1,0.0198921333850635,0,0
BTC,2015-03-16,9,0.022121457699205982,3.9396880939752596e-4,2,0,0.03617129343810183,3,1,0.022121457699205982,1,0.022121457699205982,0,0
BTC,2015-03-17,8,-0.02143003012368675,3.923666818157677e-4,2,0,0.03621970434014871,3,1,-0.02143003012368675,1,-0.02143003012368675,0,0
BTC,2015-03-18,12,-0.11270989936501877,3.8520748577815364e-4,2,0,0.03610412487164429,3,1,-0.11270989936501877,1,-0.11270989936501877,0,0
BTC,2015-03-19,10,-0.009678423972334682,3.896257831568733e-4,2,0,0.03632464271309037,3,1,-0.009678423972334682,1,-0.009678423972334682,0,0
BTC,2015-03-20,7,0.06632482663417034,3.874097459963898e-4,2,0,0.03621963403292929,3,1,0.06632482663417034,1,0.06632482663417034,0,0
BTC,2015-03-21,2,-0.0481286030377005,3.929141548000929e-4,2,0,0.03623668150685341,3,1,-0.0481286030377005,1,-0.0481286030377005,0,0
BTC,2015-03-22,5,0.04391283908658081,3.9089481152447265e-4,2,0,0.03623903737016105,3,1,0.04391283908658081,1,0.04391283908658081,0,0
BTC,2015-03-23,5,-0.017706326034978043,3.9160178038945005e-4,2,0,0.03625917515438748,3,1,-0.017706326034978043,1,-0.017706326034978043,0,0
BTC,2015-03-24,11,-0.07627798439420763,3.9011439999852616e-4,2,0,0.03625749137973299,3,1,-0.07627798439420763,1,-0.07627798439420763,0,0
BTC,2015-03-25,11,0.0159773078570865,3.873284094251412e-4,2,0,0.036008296418293534,3,1,0.0159773078570865,1,0.0159773078570865,0,0
BTC,2015-03-26,7,0.0036605841118251825,3.8644237064060244e-4,2,0,0.03590679972962062,3,1,0.0036605841118251825,1,0.0036605841118251825,0,0
BTC,2015-03-27,3,4.0285891453436043e-4,3.6036418547462444e-4,2,0,0.03467459679070326,3,1,4.0285891453436043e-4,1,4.0285891453436043e-4,0,0
BTC,2015-03-28,19,0.0019821612039911275,3.5929785541252024e-4,2,0,0.034336513706689456,3,1,0.0019821612039911275,1,0.0019821612039911275,0,0
BTC,2015-03-29,3,-0.03593149727256014,3.594348374739977e-4,2,0,0.034362901453753765,3,1,-0.03593149727256014,1,-0.03593149727256014,0,0
BTC,2015-03-30,10,0.0992301039942541,3.638759141260753e-4,2,0,0.03458835661493195,3,1,0.0992301039942541,1,0.0992301039942541,0,0
BTC,2015-03-31,2,-0.09581369764998479,3.660311782597063e-4,2,0,0.03468558395484773,3,1,-0.09581369764998479,1,-0.09581369764998479,0,0
BTC,2015-04-01,9,-0.005935501418415929,3.645860175075039e-4,2,0,0.03447932648043992,3,1,-0.005935501418415929,1,-0.005935501418415929,0,0
BTC,2015-04-02,15,0.04042883235881234,3.62633114337409e-4,2,0,0.03446043873762013,3,1,0.04042883235881234,1,0.04042883235881234,0,0
BTC,2015-04-03,11,-3.9913102559055837e-4,3.681114775194435e-4,2,0,0.03432512479426565,3,1,-3.9913102559055837e-4,1,-3.9913102559055837e-4,0,0
BTC,2015-04-04,7,-0.013310785494180867,3.6731592230354826e-4,2,0,0.03423374047592532,3,1,-0.013310785494180867,1,-0.013310785494180867,0,0
BTC,2015-04-05,4,0.04098190475853351,3.669476155174294e-4,2,0,0.03419801164598104,3,1,0.04098190475853351,1,0.04098190475853351,0,0
BTC,2015-04-06,8,-0.02167507154330427,3.764214990791697e-4,2,0,0.034247366062142244,3,1,-0.02167507154330427,1,-0.02167507154330427,0,0
BTC,2015-04-07,17,-0.022146749160448276,3.6395640779445795e-4,2,0,0.033739114493182544,3,1,-0.022146749160448276,1,-0.022146749160448276,0,0
BTC,2015-04-08,17,0.0024465786900076496,3.677729994716651e-4,2,0,0.03365118518952153,3,1,0.0024465786900076496,1,0.0024465786900076496,0,0
BTC,2015-04-09,13,-7.582539477656765e-4,3.6810963199779403e-4,2,0,0.03328772994113334,3,1,-7.582539477656765e-4,1,-7.582539477656765e-4,0,0
BTC,2015-04-10,15,-0.027556951510258814,3.749078726029004e-4,2,0,0.03262284060620466,3,1,-0.027556951510258814,1,-0.027556951510258814,0,0
BTC,2015-04-11,15,-0.04172301901758482,3.5797964976010414e-4,2,0,0.030673912165057035,3,1,-0.04172301901758482,1,-0.04172301901758482,0,0
BTC,2015-04-12,8,0.031389996197975854,3.5134051821753616e-4,2,0,0.03007893547296681,3,1,0.031389996197975854,1,0.031389996197975854,0,0
BTC,2015-04-13,22,-0.05157632153746608,3.3823230002854573e-4,2,0,0.02847084941816931,2,1,-0.05157632153746608,1,-0.05157632153746608,0.6363636363636364,-0.04082119198094786
BTC,2015-04-14,19,-0.026476109281003662,3.1873714498823684e-4,2,0,0.02760615686865136,2,1,-0.026476109281003662,1,-0.026476109281003662,1,-0.026476109281003662
BTC,2015-04-15,6,-0.00846337913646758,3.154536054200059e-4,2,0,0.027543133192161947,2,1,-0.00846337913646758,1,-0.00846337913646758,1,-0.00846337913646758
BTC,2015-04-16,18,0.05948749772710103,3.192240927306321e-4,2,0,0.027151502954081225,2,1,0.05948749772710103,1,0.05948749772710103,1,0.05948749772710103
BTC,2015-04-17,5,-0.0464110623611518,3.193553734786609e-4,2,0,0.027172389014704416,2,1,-0.0464110623611518,1,-0.0464110623611518,1,-0.0464110623611518
BTC,2015-04-18,4,-0.004409589781228206,3.178257256559995e-4,2,0,0.02712475736455583,2,1,-0.004409589781228206,1,-0.004409589781228206,1,-0.004409589781228206
BTC,2015-04-19,7,0.021229087359615505,3.32896322022806e-4,2,0,0.026994277965720338,2,1,0.021229087359615505,1,0.021229087359615505,1,0.021229087359615505
BTC,2015-04-20,9,-0.010643661667115185,3.229116148492703e-4,2,0,0.026528817839515446,2,1,-0.010643661667115185,1,-0.010643661667115185,1,-0.010643661667115185
BTC,2015-04-21,18,0.04431230851480838,2.5920282997335647e-4,2,0,0.023749149645453622,2,1,0.04431230851480838,1,0.04431230851480838,1,0.04431230851480838
BTC,2015-04-22,20,-0.005490195551531685,2.5282253780778614e-4,2,0,0.02294372100904054,2,1,-0.005490195551531685,1,-0.005490195551531685,1,-0.005490195551531685
BTC,2015-04-23,12,0.008274881041499664,2.568623198234534e-4,2,0,0.02277892240968027,2,1,0.008274881041499664,1,0.008274881041499664,1,0.008274881041499664
BTC,2015-04-24,20,-0.01821610232069304,2.3887747432991402e-4,1,0,0.022244258111843867,2,1,-0.01821610232069304,1,-0.01821610232069304,1,-0.01821610232069304
BTC,2015-04-25,10,-0.015149078300317653,2.363038659785107e-4,1,0,0.02196212282125803,2,1,-0.015149078300317653,1,-0.015149078300317653,1,-0.015149078300317653
BTC,2015-04-26,15,-0.0328085051373787,2.3021423452422043e-4,1,0,0.021754944680825696,2,1,-0.0328085051373787,1,-0.0328085051373787,1,-0.0328085051373787
BTC,2015-04-27,12,0.03618759769156801,2.2400168971903981e-4,1,0,0.02144729651158462,2,1,0.03618759769156801,1,0.03618759769156801,1,0.03618759769156801
BTC,2015-04-28,17,0.007355906661557228,2.191618390174742e-4,1,0,0.02122172166478083,2,1,0.007355906661557228,1,0.007355906661557228,1,0.007355906661557228
BTC,2015-04-29,15,-0.017306281324414773,2.143266946077462e-4,1,0,0.020848977000497985,2,1,-0.017306281324414773,1,-0.017306281324414773,1,-0.017306281324414773
BTC,2015-04-30,16,0.048821769232565766,1.8385667390048233e-4,1,0,0.019234617345776542,2,1,0.048821769232565766,1,0.048821769232565766,1,0.048821769232565766
BTC,2015-05-01,12,-0.02580333951913074,1.6933034486204485e-4,1,0,0.018560245824125143,1,1,-0.02580333951913074,1,-0.02580333951913074,1,-0.02580333951913074
BTC,2015-05-02,8,0.012387451542821986,1.690127269565382e-4,1,0,0.0185729605222102,1,1,0.012387451542821986,1,0.012387451542821986,1,0.012387451542821986
BTC,2015-05-03,15,0.026197709417817027,1.713763842305395e-4,1,0,0.018497857361529483,1,1,0.026197709417817027,1,0.026197709417817027,1,0.026197709417817027
BTC,2015-05-04,13,-0.014437162930475544,1.7393396328585782e-4,1,0,0.018467168142636794,1,1,-0.014437162930475544,1,-0.014437162930475544,1,-0.014437162930475544
BTC,2015-05-05,11,-0.0055978093614516625,1.8117865336540333e-4,1,0,0.018386813387419314,1,1,-0.0055978093614516625,1,-0.0055978093614516625,1,-0.0055978093614516625
BTC,2015-05-06,15,-0.03559094510270264,1.82833283805475e-4,1,0,0.018370376627873743,1,1,-0.03559094510270264,1,-0.03559094510270264,1,-0.03559094510270264
BTC,2015-05-07,14,0.03974200004307255,1.8486852172343722e-4,1,0,0.01828332817515687,1,1,0.03974200004307255,1,0.03974200004307255,1,0.03974200004307255
BTC,2015-05-08,16,0.01650911661987001,1.8500707021953356e-4,1,0,0.017934364253122986,1,1,0.01650911661987001,1,0.01650911661987001,1,0.01650911661987001
